created_at,tweet,Категорія,Категорія_Ід
31.01.2020 13:20:17,"Відносини Києва та Вашингтона незмінно міцні, їхній фундамент – довіра, взаєморозуміння та спільні довготривалі стратегічні інтереси. Системна підтримка України має широкий двопартійний консенсус у Конгресі США. Про це свідчить обсяг програм допомоги на 2020 рік – майже $700 млн.  https://t.co/mdr2503KHe",Сентенція,4
31.01.2020 12:07:31,Радий вітати @SecPompeo в Україні. Наші країни мають багато перспектив для розвитку. У нас повне порозуміння у питаннях майбутньої співпраці.  https://t.co/LAm7yYEWRB,Сентенція,4
27.01.2020 14:42:50,"Усім демократичним державам слід об’єднати зусилля заради миру. Тільки згуртованість світу зможе дати відсіч будь-якій агресії та вберегти людство від нових страждань. І це особливо відчутно в Освенцімі, де ми зустрілися з @AndrzejDuda",Сентенція,4
27.01.2020 14:40:06,"Поспілкувалися з @AndrzejDuda про подальшу економічну співпрацю. Польща – наш четвертий найбільший торговельний партнер. Упевнений, що польські інвестори належним чином оцінять реформи та покращення українського бізнес-клімату.",Подія,5
27.01.2020 14:38:18,"Ми з @AndrzejDuda відверто обговорили питання спільного минулого задля майбутнього. Україна відновила пошукові роботи, польські експерти провели перші розкопки на Львівщині. Очікуємо, що Польща відновить пошкоджену українську могилу на горі Монастир і візьме її під захист.",Подія,5
26.01.2020 21:16:30,"Міжнародна спільнота має об’єднатися й не допустити будь-яких проявів антисемітизму, ксенофобії та расизму. Має стояти на сторожі гуманізму, толерантності та свободи.  https://t.co/032ry2lQWA",Сентенція,4
26.01.2020 21:14:21,"Опубліковано багато спогадів в’язнів Аушвіца. Їх дуже складно читати, адже букви просто пливуть від нестримних сліз на очах. Більшість цих спогадів об’єднує заклик: не можна мовчати! Щоб на цій планеті ніколи нічого подібного не допустити знову!  https://t.co/XJxJgSXQoh",Співчуття,2
26.01.2020 21:02:43,"Велика відповідальність бути на пам’ятних заходах з нагоди 75-ї річниці звільнення концтабору Аушвіц-Біркенау. Людство ще не вигадало слів, які могли б описати незламність і силу духу тих, хто вижив у часи Голокосту.  https://t.co/ajy6YT16uz",Вшанування,7
22.01.2020 17:34:57,"Що означає НЕ інвестувати в Україну сьогодні? Це стати Джорджем Беллом, який у 1999 році відмовився купити @Google за мільйон доларів.  Тож don’t miss out #Ukraine. @wef",Сентенція,4
22.01.2020 17:32:39,"Ми пропонуємо всім стати акціонерами успіху нової України. Прагматичному і закам’янілому світу гостро бракує дива. А світова економіка, що перебуває на межі нової кризи, потребує економічного дива. Україна – це те місце, де трапляються дива @wef #Ukraine",Сентенція,4
22.01.2020 17:28:24,"6-й рік в Україні війна. Попри тисячі сторінок міжнародного права та сотні організацій, покликаних його захищати. Світ підтримує нас. Та українцям – загиблим і тим, хто втратив домівки, – замало «стурбованості» й «занепокоєння». Безпека надважлива для розбудови нашої економіки.",Невдоволення,1
22.01.2020 17:26:44,"Форум @wef 2020 об’єднав лідерів навколо надважливої теми: згуртованого й сталого світу. Чинна архітектура світу вразлива, а інституції не завжди працюють ефективно, як цього вимагає сьогодення. Світ потребує переосмислення та оновлення правил, особливо – міжнародної безпеки.",Сентенція,4
18.01.2020 16:06:55,"Отримав подарунок від діток з українського Нью-Йорка. Так і досі іменують прифронтове селище Новгородське на Донеччині. Цей пряник у формі України – доказ того, що місцеві дітлахи знають: наша країна цілісна, неподільна і єдина.  https://t.co/alDatrktRY",Сентенція,4
15.01.2020 14:54:38,"Подякував Ангелі Меркель за слова підтримки, готовність Німеччини взаємодіяти заради відкритого й неупередженого розслідування катастрофи в Ірані. Обговорили подальше виконання домовленостей, досягнутих на зустрічі в Нормандському форматі в Парижі для встановлення миру на Донбасі",Подія,5
14.01.2020 21:04:29,"Українські фахівці та дипломати готові всебічно співпрацювати з канадськими колегами в Тегерані. Знову підтвердив це @JustinTrudeau. Ми також будемо координувати зусилля, щоб винні у трагедії були покарані.",Сентенція,4
11.01.2020 18:51:16,Говорив з @HassanRouhani. Визнання збиття нашого літака – крок у потрібному напрямі. Наполягаю на невідкладному завершенні ідентифікації тіл та поверненні їх в Україну. Винні мають бути притягнуті до відповідальності. Чекаємо повної юридичної та технічної взаємодії надалі.,Подія,5
11.01.2020 14:09:59,Вдячний @EmmanuelMacron за співчуття та готовність допомогти у всебічному та справедливому розслідуванні авіакатастрофи в Ірані. Швидке встановлення істини стало можливим завдяки роботі української експертної групи в Тегерані та допомозі міжнародних партнерів.,Подія,5
11.01.2020 09:02:08,"Ранок приніс правду. Україна наполягає на повному визнанні провини. Ми очікуємо від Ірану притягнення винних до відповідальності, повернення тіл загиблих, виплат компенсацій, офіційних вибачень. Розслідування має бути повним, відкритим і продовжуватися без затримок чи перешкод.",Сентенція,4
10.01.2020 20:34:23,Мав уже другу розмову з @JustinTrudeau про катастрофу українського літака в Ірані. На трагедії не має бути спекуляцій. Україна та Канада всіма можливими засобами підтримуватимуть об'єктивне та всебічне розслідування.,Подія,5
10.01.2020 17:17:21,Україна та Грузія завжди були пліч-о-пліч у складні моменти історії. Вдячний @GakhariaGiorgi за підтримку та співчуття.,Вдячність,3
10.01.2020 16:03:37,"Мав розмову з @SecPompeo. Вдячний за співчуття американського народу й цінну підтримку США у розслідуванні причин катастрофи. Дані, отримані від США, містять важливу інформацію, яка допоможе у розслідуванні.",Подія,5
09.01.2020 20:04:04,Дякую @JustinTrudeau за запропоновану підтримку в розслідуванні авіакатастрофи в Ірані. Для нас це – спільний біль. Щирі співчуття у зв’язку із загибеллю громадян Канади.,Вдячність,3
09.01.2020 18:39:39,"Вдячний за солідарність і співчуття з боку представників ЄС, які почув під час телефонної розмови з @JosepBorrellF. Авіакатастрофа українського літака в Ірані – це страшна трагедія. Ми маємо об’єднуватися в такі часи.",Подія,5
09.01.2020 18:03:55,"Мав телефонну розмову з @HassanRouhani. Вдячний Ірану за готовність співпрацювати та надати швидкий доступ українським фахівцям до всіх необхідних даних. Глибокі співчуття сім'ям і родичам усіх іранців, які загинули в авіакатастрофі в Тегерані.",Подія,5
09.01.2020 17:01:42,"Висловив глибокі співчуття Президенту Афганістану @ashrafghani у зв’язку із загибеллю громадян цієї країни в катастрофі літака МАУ в Ірані. Україна готова повністю долучитися до розслідування причин трагічного інциденту, щоб з’ясувати правду.",Співчуття,2
09.01.2020 16:46:03,"Мав телефонну розмову зі @SwedishPM. Глибокі співчуття сім'ям і друзям шведських громадян, які загинули в авіакатастрофі в Ірані. Ми робимо все можливе, щоб встановити причини трагедії, й готові тісно співпрацювати зі Швецією. Наше ключове завдання – з’ясувати істину.",Співчуття,2
09.01.2020 16:29:53,У телефонній розмові з @BorisJohnson висловив співчуття щодо загибелі трьох британців у авіакатастрофі в Ірані. Україна вдячна Великій Британії за всебічну підтримку. З нетерпінням чекаю на активізацію двосторонньої співпраці та на візит до Лондона на запрошення Бориса Джонсона.,Співчуття,2
08.01.2020 08:56:03,"Страшна звістка з Близького Сходу. Сьогодні вранці після вильоту з міжнародного аеропорту Тегерана пасажирський літак авіакомпанії «МАУ» впав неподалік летовища. За попередніми даними, всі пасажири та члени екіпажу загинули. Щирі співчуття рідним і близьким.",Невдоволення,1
07.01.2020 20:26:23,Мої щирі вітання Педро Санчесу @sanchezcastejon з обранням главою уряду Іспанії. Впевнений у подальшому поглибленні двосторонніх відносин дружби та співпраці між Україною 🇺🇦 та Іспанією 🇪🇸,Вшанування,7
31.12.2019 23:53:33,"З Новим роком, Україно! Моє відеопривітання тут:  https://t.co/q0MwcUDyUq  https://t.co/LVM6ZEo5s9",Вшанування,7
30.12.2019 18:34:24,"Пам’ятатиму кожне рукостискання, кожен погляд. Для нас усіх повернення наших – ні з чим незрівнянна радість.  https://t.co/rhr3glq0cS",Вшанування,7
27.12.2019 19:17:47,"Ще одна перемога. Для когось, може, й маленька. А для країни – велика. НАК «Нафтогаз України» отримав від «Газпрому» $2,9 млрд компенсації за рішенням Стокгольмського арбітражу. Гроші вже на українських рахунках – відповідно до досягнутих домовленостей.",Вшанування,7
20.12.2019 14:30:27,"Вчора ВР провалила ухвалення закону про легалізацію грального бізнесу. Ми знаємо, хто за цим стоїть.   Не хочете грати за прозорими правилами, працювати цивілізовано і платити в бюджет?  Що ж, давайте по-іншому. Відсьогодні негайно закриваємо всі гральні зали.   Думай...те.",Невдоволення,1
17.12.2019 14:59:55,"Смачно по-українськи! Наші сири, йогурти, ковбаси й навіть соки продають у самісінькому центрі Баку. Місцевий бізнесмен має вже одинадцять магазинів Ukrayna Mahsullari. Скоро планує розширюватися: крім додаткових точок, відкриє український ресторан.  https://t.co/8Yfe8FnBf8",Вшанування,7
17.12.2019 10:54:36,Україна та Азербайджан незмінно підтримують одне одного в питаннях відновлення суверенітету та територіальної цілісності у межах міжнародно визнаних кордонів.  https://t.co/ZzDfsWGsGM,Сентенція,4
17.12.2019 10:53:41,"Цими днями відзначається декада успішної діяльності в Україні компанії SOCAR. Ми всебічно сприятимемо її роботі з постачання нафти та газу, видобутку газу в Україні та іншим взаємовигідним проектам.  https://t.co/cdyboXrF2e",Підтримка,6
17.12.2019 10:51:22,🇺🇦 підтримує Південний газотранспортний коридор. Ми домовилися вивчити можливості його розширення. Це важливо для диверсифікації постачання газу європейським споживачам. Слід використовувати унікальний транзитний потенціал наших країн і розвивати інфраструктуру для цього.  https://t.co/nyCeo3ZNAw,Сентенція,4
17.12.2019 10:46:55,"Наші державні інтереси – зростання взаємних інвестицій, серед іншого завдяки спільним проектам. Добрий приклад – придбання провідним 🇦🇿 оператором Bakcell оператора «Vodafone Україна». Це суттєво посилює 🇺🇦 ринок телекомунікаційних послуг. Цей кейс надихне й інших інвесторів.  https://t.co/fJHrSM3X69",Сентенція,4
16.12.2019 18:08:45,"Роман Зозуля, тебе підтримує не лише твоя команда, тебе підтримує вся Україна!   Ти не тільки класний футболіст, ти справжній патріот, який любить свою країну та допомагає нашим військовим.  Ми з тобою! Тисну руку!   💪💪💪 🇺🇦🇺🇦🇺🇦  https://t.co/UwuQKVqXu5",Підтримка,6
13.12.2019 10:39:39,"Щиро вітаю Бориса Джонсона з перемогою! У цей ключовий період для Великої Британії ми бажаємо благополуччя нашим британським друзям і союзникам. Готовий працювати разом на благо наших народів, а також миру та процвітання у Європі.",Вшанування,7
06.12.2019 12:47:24,"Шановні панове генерали, офіцери, сержанти та солдати!  З Днем Збройних сил України!   Для мене важливо сьогодні бути в зоні проведення ООС, щоб особисто та від імені всього українського народу подякувати вам за службу, за те, що бороните наш суверенітет і незалежність.",Вшанування,7
04.12.2019 12:57:49,Ми вдячні Швеції за незмінну підтримку суверенітету та територіальної цілісності України та за чітку позицію щодо збереження й продовження санкційного тиску @SwedishPM  https://t.co/7U9m3E7PGD,Вдячність,3
04.12.2019 12:39:42,"Ми зацікавлені у масштабних проектах в альтернативній і відновлюваній енергетиці, енергетичній безпеці, сільському господарстві, ІТ-секторі, інфраструктурі. Також ми домовилися залучати шведських інвесторів у сферу переробки відходів у ключових містах України.  🇺🇦 🇸🇪  https://t.co/eWcRv6YwVu",Сентенція,4
04.12.2019 12:33:22,"Наші народи пов’язують не лише спільні сторінки історії та кольори національних прапорів 🇺🇦 🇸🇪. А ще й активне партнерство задля зміцнення цінностей демократії, верховенства права, миру та безпеки @SwedishPM  https://t.co/PEH5BmVrDn",Сентенція,4
03.12.2019 16:55:05,"Запускаємо нову державну програму: ✅ для тих, хто хоче повернутися в Україну; ✅ для тих, хто збирається шукати кращої долі за кордоном.  Перший етап – доступні кредити для власної справи! 5%, 7% та 9%.  Повертайся і залишайся!  Деталі – скоро.  https://t.co/okktSa3hgX",Підтримка,6
02.12.2019 16:17:29,Традиційно підбиваю підсумки минулого тижня та ділюся планами на майбутній. А ще маю важливе звернення напередодні зустрічі у Нормандському форматі.  Повне відео за посиланням:  https://t.co/GwD7vI6xxa  https://t.co/q3jV7eiXbl,Сентенція,4
02.12.2019 11:49:53,"Двоє загиблих військовослужбовців... Вічна пам'ять героям.   Співчуття родинам і близьким. Втрачаємо найкращих.  Ми обов'язково доб'ємося припинення вогню. Це припинення дитячих сліз, материнського болю і втрат наших побратимів.",Співчуття,2
30.11.2019 12:10:38,"Ціни на газ зменшились, а тарифи – ні.  Чому так?  Шукаємо шляхи, як знизити ціну та зробити так, щоб за грудень українці отримали менші квитанції за опалення.  «Платити неможливо, зменшити».  Повне відео за посиланням:  https://t.co/G3zmh52OMN  https://t.co/7saakVbHCs",Невдоволення,1
27.11.2019 15:59:12,"Приємно, що литовські компанії не тільки не залишають український ринок, а й продовжують розвивати інвестиційні проекти. Сьогодні в Україні відкривається друга литовська сонячна електростанція – на Івано-Франківщині. Вітаю нас усіх з цією подією та закликаю інвестувати в Україну!  https://t.co/ZapJOAjK5J",Підтримка,6
27.11.2019 15:56:38,"Ми очікуємо, що обсяги нашої двосторонньої торгівлі товарами та послугами перевищать показники минулого, рекордного року й сягнуть майже $1,5 млрд. 🇺🇦🇱🇹  https://t.co/EPVGhJ8f0E",Сентенція,4
27.11.2019 13:19:50,"Наступного року Литовська Республіка прийматиме масштабний міжнародний захід – четверту Конференцію з питань реформ в Україні. Радий повідомити, що дата проведення Конференції узгоджена – це 7 липня 2020 року. @GitanasNauseda  🇺🇦 🇱🇹  https://t.co/yfGM11MDYR",Сентенція,4
27.11.2019 12:43:05,"Дякую за практичну допомогу, яку надає нам Литва. Йдеться і про медичну реабілітацію поранених українських військових, і про соціальну відбудову Донбасу, зокрема проект облаштування школи в Авдіївці вартістю 1 млн євро. @GitanasNauseda 🇺🇦 🇱🇹  https://t.co/k8OdCbK8Aj",Вдячність,3
26.11.2019 18:22:15,"Україна, ІТ-фахівці якої на аутсорсі вже оцифрували півсвіту, заслуговує на те, щоб мати цифрові можливості для кращого та зручнішого життя. Проект «Держава у смартфоні» полегшує життя громадянам та ускладнює його корупціонерам. Просто натискаєш кнопку – і все!  https://t.co/hYXee9jx53",Сентенція,4
26.11.2019 18:20:53,"Міністерство цифрових трансформацій разом з Академією е-управління Естонії впроваджують проект E_GOV_4_UKRAINE. Це – складова програми з децентралізації U-LEAD, яку фінансує ЄС спільно зі Швецією та Естонією. Цей проект виведе Україну на новий рівень цифрових перетворень.  https://t.co/GDwHkyDjsB",Сентенція,4
26.11.2019 18:17:53,"Результати діджиталізації в 🇪🇪 вражають – оформити податкову декларацію можна за 5 хвилин. Естонія заощаджує 300-метровий стос документів щомісяця. Перехід до цифрових державних послуг не лише звільнив громадян від зайвої бюрократії, а й допоміг державі позбутися корупції.  https://t.co/HpYbiSInA4",Сентенція,4
26.11.2019 12:26:35,"Для України дуже важлива гуманітарна, фінансова, технічна та військова допомога з боку Естонії, за обсягами якої з розрахунку на душу населення ця країна є світовим лідером. Вдячні за реабілітацію 182 українських військових у медичних закладах Естонії 🇺🇦🇪🇪  https://t.co/afxQQLzuvo",Вдячність,3
26.11.2019 12:24:16,"Вітаю Естонію з обранням до складу непостійних членів Ради Безпеки ООН на період 2020-2021 рр. Дякую за рішення про невизнання Естонією російських паспортів, які незаконно видаються громадянам України на окупованому Донбасі 🇺🇦🇪🇪  https://t.co/1YhFSDHhXC",Вшанування,7
26.11.2019 09:59:12,"Їду до наших добрих друзів та надійних союзників – у Естонію та Литву.  Але не хочу залишати вдома гострі невирішені питання. Переконаний, що за найближчі два дні Кабмін погасить заборгованості із зарплати перед лікарями та вчителями.  https://t.co/zj7b1GddAU",Невдоволення,1
25.11.2019 09:58:34,Щирі вітання Президенту Румунії Клаусу Йоганнісу @KlausIohannis з переобранням на найвищу посаду! Довіра переважної більшості виборців – найкраща оцінка та вагомий кредит для нового мандата. Очікую на активізацію двостороннього діалогу в інтересах наших країн та регіону.,Вшанування,7
21.11.2019 00:14:58,"Броньовані катери «Бердянськ» і «Нікополь» та буксир «Яни Капу» вже на Миколаївщині. Крок за кроком ми йдемо до миру, шукаючи дипломатичні рішення та борючись за те, щоб наша Україна була знову єдиною.  https://t.co/qtlmRCrajZ",Сентенція,4
20.11.2019 18:41:50,"Ми відкрили міст у Станиці Луганській! Я сам дуже чекав на це. Одразу випереджаю маніпуляції: міст надто вузький, щоб по ньому проїхав танк. Зате може легко проїхати швидка, можна перевезти продукти, не треба надважких зусиль, щоб просто перейти з одного боку на інший.  https://t.co/5T15VBvkwy",Сентенція,4
19.11.2019 13:15:35,"Потужний склад представників чеських ділових кіл, які супроводжують Прем’єра Бабіша, свідчить, що наші кроки з покращення бізнес-клімату приваблюють іноземний бізнес. Вірю: Українсько-чеський бізнес-форум збільшить обсяг чеських інвестицій в Україну й активізує взаємну торгівлю.",Сентенція,4
19.11.2019 13:15:09,"У рамках головування Чехії у «Вишеградській четвірці» ми домовилися посилити взаємодію між Україною та цією групою. Впевнений, що досвід інтеграції цих держав до #ЄС буде для нас дуже корисним. 🇺🇦 🇪🇺 🇨🇿",Сентенція,4
19.11.2019 13:14:33,"Вдячний чеському уряду за фінансову допомогу у проектах із розвитку підприємництва, реформування вищої освіти та зміцнення громадянського суспільства.",Вдячність,3
19.11.2019 13:13:33,"Вітаю всіх громадян Чехії з річницею Оксамитової революції. Події 30-річної давнини стали початком для звільнення від комуністичних режимів решти країн Східної Європи, зокрема України. 🇺🇦 🇨🇿",Вшанування,7
08.11.2019 10:02:05,"Інвестуйте в нашу молодь, українські стартапи, малий та середній бізнес. І пам’ятайте: сьогодні Україна – це алмаз, який потребує огранювання із внутрішніх реформ та зовнішніх інвестицій, щоб стати справжнім діамантом у центрі Європи.",Сентенція,4
08.11.2019 10:00:59,"Люди – наш найбільший капітал. Це те, чим ми пишаємось і що надає нам конкурентну перевагу. Бо сучасна глобальна економіка фактично є економікою талантів.",Сентенція,4
08.11.2019 09:59:16,"Ми чудово розуміємо, що нам потрібно. Це рівні правила гри для всіх, очищення судової системи, подолання корупції, діджиталізація, реформа освіти відповідно до викликів ХХІ ст., життєво важливі для економіки закони. Щодня разом з Урядом та Парламентом ми втілюємо все це у життя.",Сентенція,4
04.11.2019 21:00:50,Рік без Катерини Гандзюк. Усіх замовників буде знайдено й покарано. Обіцяю.  https://t.co/WOBJJvXkP3,Невдоволення,1
29.10.2019 13:23:03,"Україна – це країна можливостей. І сьогодні вона стукає у ваші двері. Але, як кажуть, оpportunity never knocks twice. Тому – не проґавте можливості. «Не проспіть» Україну. Don’t miss out of Ukraine. #InvestInUkraine  https://t.co/1dypPyaMrb",Сентенція,4
29.10.2019 13:17:17,"Мир в Україні – це запорука безпеки і стабільності у Європі та світі, а успіх України – це і ваш успіх. #InvestInUkraine  https://t.co/m5fak0eQmb",Сентенція,4
29.10.2019 11:52:09,"Великі інвестиції починаються з бізнесу, який уже працює в країні, вірить та готовий вкладати більше. Сьогодні ми підписуємо історичний меморандум. У рамках цього документа нарешті кожен куточок нашої України буде покрито мобільним зв’язком та мережею Інтернет.",Сентенція,4
29.10.2019 11:44:46,"Ми створимо рівні та єдині правила гри для всіх. Для подолання корупції реформуємо правоохоронні органи, проведемо не «фасадну», а справжню судову реформу. Приватизація, дерегуляція, держава у смартфоні – всі ці ініціативи дозволять бізнесу розвиватися на повну #InvestInUkraine",Сентенція,4
29.10.2019 11:40:25,"Мир неможливий без стабільного економічного зростання. 5-7% щороку – це амбітне завдання, для його вирішення потрібні масштабні інвестиції. Цей форум стане відправною точкою процесу. Присутні на форумі та всі небайдужі можуть стати учасниками відновлення Донбасу #InvestInUkraine",Сентенція,4
29.10.2019 11:39:13,"Зневіра або знищує остаточно, або робить сильнішим. Сьогодні Україна стоїть на цьому роздоріжжі. Ми – Apple, що починає свій шлях у гаражі. Ленс Армстронг, якому поставили страшний діагноз. Але ми знаємо, що на зміну найтемнішій ночі неодмінно прийде світанок #InvestInUkraine",Сентенція,4
29.10.2019 11:37:11,"Це перший і найбільший форум такого рівня на сході України. Тут присутні представники міжнародних організацій, топових українських та іноземних компаній, успішний малий і середній бізнес, провідні політики, місцева влада з усієї України. Welcome to Mariupol! #InvestInUkraine",Підтримка,6
22.10.2019 09:01:12,"Для мене велика честь взяти участь в інтронізації Імператора Нарухіто. Проведення стародавнього обряду в сучасній Японії є прикладом того, як в одній державі можуть співіснувати і повага до традицій, і впровадження високих технологій для поліпшення життя кожної людини.",Вшанування,7
21.10.2019 09:10:45,"Високо цінуємо рішення 🇯🇵 щодо пом’якшення з 1 січня 2018 року візового режиму для громадян України. Будемо вдячні за продовження розгляду питання щодо безвізового режиму для українців, особливо напередодні Олімпійських ігор-2020.",Вдячність,3
21.10.2019 09:07:01,Ми зацікавлені у продовженні реалізації інфраструктурних проектів за підтримки Японії. Особливо вдячні за пільговий кредит у майже $1 млрд на модернізацію Бортницької станції аерації 🇯🇵🇺🇦,Вдячність,3
21.10.2019 09:03:31,"Вдячні за фінансову допомогу Україні з боку Японії, яка з 2014 сягнула $1.8 млрд. Ця допомога важлива для підтримки наших реформ, відновлення Донбасу та підтримки внутрішньо переміщених осіб 🇯🇵🇺🇦",Вдячність,3
16.10.2019 14:20:32,"Нещодавно Уряд Латвії запросив на реабілітацію та лікування українських моряків, які повернулися з полону. Хочу висловити щиру подяку за таку небайдужість та підтримку! 🇱🇻🇺🇦  https://t.co/iYIfAHm8Ba",Вдячність,3
16.10.2019 12:39:59,"Ми вже досягли позитиву у справах латвійських компаній, які зазнали спроб рейдерства та беззаконня. Українське правосуддя відновило справедливість. Така тенденція продовжиться і у справах інших постраждалих компаній. Це старт позитивних змін в Україні і покращення бізнес-клімату.  https://t.co/q6ikHtpFlG",Сентенція,4
16.10.2019 12:37:06,"Латвія – один з наших найближчих сусідів і добре розуміє виклики, які постали перед Україною. Я вдячний за вашу солідарність, незмінну підтримку територіальної цілісності та суверенітету України, а також вагому практичну допомогу в протидії агресії на Донбасі. @valstsgriba 🇱🇻🇺🇦  https://t.co/U5OK0QQOB3",Сентенція,4
14.10.2019 16:46:10,"Юні хлопці та дівчата, які вчора пішли захищати Неньку без бронежилетів і в кросівках, сьогодні – змужнілі, загартовані та вправні лицарі. Україна – незалежна, суверенна, унітарна, демократична держава. Якщо хтось хоче це заперечити, матиме справу з вами – нашими Захисниками.  https://t.co/KOKcxQfhoU",Підтримка,6
14.10.2019 16:42:40,"Анексований Крим та початок війни на Донбасі. Стрічки жахливих новин з кількістю жертв, обстрілів, захоплених населених пунктів. Такі потрясіння визначальні. Коли у народу є два шляхи. Перший – здатись і назавжди зникнути з лиця Землі. Або – народитися вдруге. Всупереч усьому.  https://t.co/8hQuLuuNUX",Сентенція,4
14.10.2019 16:39:18,"Сьогодні дійсно великий день. День Захисника України. День відважних, безстрашних та непереможних воїнів. Чоловіків та жінок з усіх куточків України. Справжніх національних героїв, які щодня боронять нашу Батьківщину. Захищають її незалежність та суверенітет!  https://t.co/ASZOr7zVDu",Вшанування,7
04.10.2019 19:18:42,"У нас з білорусами – спільний кордон, спільна історична доля, багато спільних проблем та викликів. Хочемо, щоб у нас були і спільні можливості. Міру, росквіту і дабрабыту нашым народам!  https://t.co/4lXda6fAIp",Вшанування,7
04.10.2019 14:37:01,"Білорусь залишається для України надійним партнером, який допомагає досягти миру на території нашої країни. Території у кордонах, які визнані світовим співтовариством, де Крим і Донбас – це є і завжди буде Україна.",Сентенція,4
04.10.2019 14:26:01,"Іще один український в’язень, журналіст Павло Шаройко, засуджений у Білорусі до 8 років, був помилуваний і вже вдома в Україні!",Вшанування,7
25.09.2019 16:38:48,"Кожне наступне скалічене покоління – це шлях до нової війни, яку неможливо виграти перемогами. #UNGA2019",Сентенція,4
25.09.2019 16:30:53,"Не думайте, що війна далеко. Методи її ведення, технології та озброєння призвели до того, що наша планета вже не така велика. Сьогодні часу, який я витратив на останній абзац, досить, щоб зруйнувати Землю. На кожного лідера лягає відповідальність за долю всього світу. #UNGA2019",Сентенція,4
25.09.2019 16:22:18,"Сильний лідер не той, хто, не моргнувши оком, відправляє тисячі солдатів на вірну смерть. Сильний лідер той, хто береже життя кожної людини.  #UNGA2019",Сентенція,4
25.09.2019 16:19:22,"Упродовж всього часу існування людство постійно знаходило нові способи для подолання відстані, передачі інформації, лікування хвороб. І лише одне незмінне: суперечності між народами та державами досі вирішуються не словами, а ракетами. Not by word. But by war.  #UNGA2019",Сентенція,4
25.09.2019 16:16:46,"Будь-яка війна сьогодні – в Україні, Сирії, Лівії, Ємені чи іншому куточку планети, незалежно від кількості її жертв, – це найбільша загроза всій цивілізації. Тому що у 2019 році людина розумна, Homo sapiens, і досі вирішує конфлікти, вбиваючи собі подібних. #UNGA2019",Сентенція,4
25.09.2019 15:26:16,Вчора поспілкувалися з @RealDonaldTrump та @FLOTUS на Офіційному прийнятті від Президента США та Першої леді. Сьогодні продовжимо у робочому режимі!  https://t.co/8pnu5nHxgU,Подія,5
25.09.2019 01:26:13,"Вірю, що разом з міжнародними партнерами політико-дипломатичним шляхом ми повернемо наші території, припинимо війну та досягнемо миру. Тоді пліч-о-пліч з державами-членами ООН ми без бар’єрів йтимемо до інших Цілей сталого розвитку: нового світу без бідності, голоду, недуг і війн  https://t.co/OMCGmtHEct",Сентенція,4
24.09.2019 18:54:28,Зустрівся з @jensstoltenberg на полях #UNGA2019. Для нас дуже важливий візит Північноатлантичної ради НАТО до України наприкінці жовтня. Ми продовжимо активну взаємодію з Альянсом щодо реалізації структурних реформ у секторі безпеки та оборони згідно зі стандартами НАТО.  https://t.co/QeFCCjdMvs,Подія,5
